Gadgets information
============================================================
0x000000000011442f : call qword ptr [r10] // 41ff12
0x0000000000076d5f : call qword ptr [r14] // 41ff16
0x00000000000ba867 : call qword ptr [r15] // 41ff17
0x00000000000f1c0f : ret 0xbeb // c2eb0b
0x000000000005b158 : ret 0xbf08 // c208bf
0x000000000003581a : ret 0xbfc // c2fc0b
0x000000000009d572 : ret 0xc // c20c00
0x000000000007feb9 : ret 0xc000 // c200c0
0x000000000004ba73 : ret 0xc031 // c231c0
0x0000000000044b3c : ret 0xc041 // c241c0
0x00000000001868a4 : ret 0xc044 // c244c0
0x0000000000041cd5 : ret 0xc07f // c27fc0
0x000000000008453a : ret 0xc083 // c283c0
0x00000000000e4c38 : ret 0xc084 // c284c0
0x00000000000824c5 : ret 0xc085 // c285c0
0x00000000000c456c : ret 0xc141 // c241c1
0x00000000000200d6 : ret 0xc148 // c248c1
0x0000000000023fa1 : ret 0xc149 // c249c1
0x000000000004cf2e : ret 0xc166 // c266c1
0x000000000002f1b4 : ret 0xc189 // c289c1
0x0000000000002e0e : ret 0xc1bb // c2bbc1
0x00000000000e1199 : ret 0xc1e8 // c2e8c1
0x00000000000de1ad : ret 0xc1eb // c2ebc1
0x0000000000041552 : ret 0xc221 // c221c2
0x0000000000036454 : ret 0xc229 // c229c2
0x00000000000365f0 : ret 0xc269 // c269c2
0x00000000000af500 : ret 0xc26b // c26bc2
0x000000000007ac7b : ret 0xc275 // c275c2
0x00000000000da091 : ret 0xc283 // c283c2
0x00000000001453e4 : ret 0xc2b2 // c2b2c2
0x000000000006c6e8 : ret 0xc2e8 // c2e8c2
0x0000000000035f98 : ret 0xc35b // c25bc3
0x0000000000028855 : ret 0xc389 // c289c3
0x000000000008b2fe : ret 0xc3f3 // c2f3c3
0x00000000000ddcbc : ret 0xc3f6 // c2f6c3
0x00000000001570a2 : ret 0xc4c3 // c2c3c4
0x0000000000158db8 : ret 0xc4ff // c2ffc4
0x00000000000e296d : ret 0xc6 // c2c600
0x00000000000b8d65 : ret 0xc610 // c210c6
0x00000000000c9844 : ret 0xc6e8 // c2e8c6
0x000000000010dcb6 : ret 0xc707 // c207c7
0x0000000000052e22 : ret 0xc71e // c21ec7
0x00000000001044cb : ret 0xc741 // c241c7
0x0000000000034621 : ret 0xc748 // c248c7
0x0000000000099481 : ret 0xc75 // c2750c
0x000000000004fc83 : ret 0xc789 // c289c7
0x00000000000c221e : ret 0xc790 // c290c7
0x00000000000b8293 : ret 0xc7e8 // c2e8c7
0x000000000004c8b3 : ret 0xc7e9 // c2e9c7
0x00000000000d4de9 : ret 0xc889 // c289c8
0x0000000000118662 : ret 0xc89 // c2890c
0x0000000000038017 : ret 0xc8b // c28b0c
0x00000000000ca1f7 : ret 0xc931 // c231c9
0x0000000000040300 : ret 0xc985 // c285c9
0x000000000007e8f6 : ret 0xc9ff // c2ffc9
0x000000000001fed8 : ret 0xca21 // c221ca
0x0000000000125d00 : ret 0xca39 // c239ca
0x000000000007cff1 : ret 0xcb8 // c2b80c
0x00000000000e439f : ret 0xcbe8 // c2e8cb
0x00000000000e01a5 : ret 0xcc80 // c280cc
0x000000000015884a : ret 0xcca7 // c2a7cc
0x000000000015a92d : ret 0xcd11 // c211cd
0x0000000000094bf0 : ret 0xcd72 // c272cd
0x00000000000db1e6 : ret 0xcd77 // c277cd
0x00000000000e4d4c : ret 0xcdbb // c2bbcd
0x00000000000aea42 : ret 0xcdeb // c2ebcd
0x000000000002fce8 : ret 0xce80 // c280ce
0x00000000000445c1 : ret 0xce89 // c289ce
0x00000000000f2e2c : ret 0xcee8 // c2e8ce
0x000000000003b57a : ret 0xd // c20d00
0x00000000000be310 : ret 0xd008 // c208d0
0x00000000000a9a33 : ret 0xd009 // c209d0
0x00000000000b959a : ret 0xd029 // c229d0
0x000000000003062f : ret 0xd089 // c289d0
0x00000000000d3411 : ret 0xd101 // c201d1
0x00000000000cec26 : ret 0xd108 // c208d1
0x00000000000d4c50 : ret 0xd120 // c220d1
0x00000000000a6d8e : ret 0xd121 // c221d1
0x00000000000a84f7 : ret 0xd138 // c238d1
0x00000000000c4573 : ret 0xd141 // c241d1
0x0000000000032743 : ret 0xd189 // c289d1
0x00000000000e9e89 : ret 0xd1e8 // c2e8d1
0x00000000000c645d : ret 0xd201 // c201d2
0x00000000000319a5 : ret 0xd231 // c231d2
0x000000000006126b : ret 0xd274 // c274d2
0x000000000002031e : ret 0xd284 // c284d2
0x000000000008e9b0 : ret 0xd308 // c208d3
0x0000000000056702 : ret 0xd329 // c229d3
0x00000000000379fd : ret 0xd348 // c248d3
0x00000000000d3718 : ret 0xd4e9 // c2e9d4
0x0000000000033d42 : ret 0xd521 // c221d5
0x000000000000089a : ret 0xd5a4 // c2a4d5
0x00000000000b2241 : ret 0xd629 // c229d6
0x00000000000398c1 : ret 0xd689 // c289d6
0x0000000000034e64 : ret 0xd6e8 // c2e8d6
0x00000000000e72a6 : ret 0xd74 // c2740d
0x00000000000ae527 : ret 0xd889 // c289d8
0x000000000015a3c5 : ret 0xd8f // c28f0d
0x00000000000dbd00 : ret 0xd8f7 // c2f7d8
0x00000000000f5714 : ret 0xd975 // c275d9
0x00000000000f57e3 : ret 0xda75 // c275da
0x0000000000098f0a : ret 0xda89 // c289da
0x00000000000a6eb1 : ret 0xdae9 // c2e9da
0x0000000000032a41 : ret 0xdaf7 // c2f7da
0x00000000000a78a1 : ret 0xdc00 // c200dc
0x000000000015a4a6 : ret 0xdcd9 // c2d9dc
0x0000000000159422 : ret 0xde5d // c25dde
0x000000000003fc6d : ret 0xde8 // c2e80d
0x00000000001581b1 : ret 0xde9e // c29ede
0x000000000011309e : ret 0xdf75 // c275df
0x0000000000116d8e : ret 0xdf89 // c289df
0x0000000000004939 : ret 0xe // c20e00
0x000000000007fd79 : ret 0xe000 // c200e0
0x00000000001475c9 : ret 0xe074 // c274e0
0x0000000000103e76 : ret 0xe075 // c275e0
0x00000000001109a5 : ret 0xe078 // c278e0
0x000000000002581e : ret 0xe083 // c283e0
0x000000000006db65 : ret 0xe174 // c274e1
0x00000000000d5216 : ret 0xe1e9 // c2e9e1
0x00000000000f09b4 : ret 0xe1ff // c2ffe1
0x0000000000031744 : ret 0xe281 // c281e2
0x00000000000262bd : ret 0xe283 // c283e2
0x0000000000061b88 : ret 0xe2e8 // c2e8e2
0x00000000000aeb6e : ret 0xe2ff // c2ffe2
0x00000000000c8d0a : ret 0xe375 // c275e3
0x00000000000c3460 : ret 0xe574 // c274e5
0x000000000008ab10 : ret 0xe575 // c275e5
0x00000000000cc575 : ret 0xe5e8 // c2e8e5
0x000000000004cc87 : ret 0xe680 // c280e6
0x000000000004cced : ret 0xe683 // c283e6
0x000000000015a5c6 : ret 0xe71f // c21fe7
0x000000000008dfcf : ret 0xe775 // c275e7
0x000000000004eb56 : ret 0xe783 // c283e7
0x00000000000e1073 : ret 0xe7e8 // c2e8e7
0x0000000000030573 : ret 0xe801 // c201e8
0x000000000010214a : ret 0xe841 // c241e8
0x000000000004cf15 : ret 0xe875 // c275e8
0x000000000004ba95 : ret 0xe87f // c27fe8
0x000000000009b772 : ret 0xe883 // c283e8
0x00000000000ca024 : ret 0xe8c0 // c2c0e8
0x00000000000e7776 : ret 0xe8c1 // c2c1e8
0x000000000002d6c2 : ret 0xe901 // c201e9
0x000000000002d6d7 : ret 0xe902 // c202e9
0x0000000000041dbd : ret 0xe908 // c208e9
0x0000000000122456 : ret 0xe910 // c210e9
0x00000000000a0ad0 : ret 0xe940 // c240e9
0x0000000000024afc : ret 0xe95b // c25be9
0x0000000000158927 : ret 0xe970 // c270e9
0x00000000000f6884 : ret 0xe975 // c275e9
0x000000000007cdc2 : ret 0xe99 // c2990e
0x00000000000cada1 : ret 0xea75 // c275ea
0x000000000009909a : ret 0xea81 // c281ea
0x0000000000044b55 : ret 0xeac0 // c2c0ea
0x00000000000c3792 : ret 0xeac1 // c2c1ea
0x00000000000d548a : ret 0xead1 // c2d1ea
0x00000000000a6659 : ret 0xeb01 // c201eb
0x00000000000c7695 : ret 0xeb02 // c202eb
0x000000000002ee83 : ret 0xeb04 // c204eb
0x0000000000041dd5 : ret 0xeb08 // c208eb
0x0000000000120496 : ret 0xeb10 // c210eb
0x00000000000ef532 : ret 0xeb73 // c273eb
0x000000000008df5a : ret 0xeb75 // c275eb
0x000000000008e704 : ret 0xeb77 // c277eb
0x00000000000c7b72 : ret 0xeb7f // c27feb
0x000000000015b0d8 : ret 0xec2 // c2c20e
0x0000000000038f90 : ret 0xed75 // c275ed
0x00000000000d7a7d : ret 0xed85 // c285ed
0x00000000000a668b : ret 0xee72 // c272ee
0x00000000000a54ba : ret 0xee75 // c275ee
0x00000000000d881c : ret 0xee9 // c2e90e
0x000000000010c59c : ret 0xeee8 // c2e8ee
0x000000000015ad7a : ret 0xef32 // c232ef
0x0000000000041f5e : ret 0xef75 // c275ef
0x000000000008d2aa : ret 0xef77 // c277ef
0x000000000006594e : ret 0xf // c20f00
0x000000000007fc39 : ret 0xf000 // c200f0
0x0000000000026bc2 : ret 0xf01 // c2010f
0x000000000015c004 : ret 0xf018 // c218f0
0x0000000000076799 : ret 0xf02 // c2020f
0x00000000000c29d0 : ret 0xf039 // c239f0
0x0000000000066675 : ret 0xf04 // c2040f
0x000000000003da1d : ret 0xf075 // c275f0
0x00000000000501ae : ret 0xf08 // c2080f
0x0000000000043bc3 : ret 0xf089 // c289f0
0x0000000000113e72 : ret 0xf0ba // c2baf0
0x00000000000786d0 : ret 0xf0f // c20f0f
0x00000000000516d9 : ret 0xf10 // c2100f
0x00000000000a62bd : ret 0xf175 // c275f1
0x000000000007aeb4 : ret 0xf177 // c277f1
0x00000000000c248c : ret 0xf17f // c27ff1
0x000000000008f1dc : ret 0xf188 // c288f1
0x000000000002ae99 : ret 0xf1e8 // c2e8f1
0x0000000000100d6a : ret 0xf1eb // c2ebf1
0x000000000008fa54 : ret 0xf20 // c2200f
0x00000000001037ef : ret 0xf221 // c221f2
0x00000000000c5cf1 : ret 0xf35b // c25bf3
0x000000000010349a : ret 0xf375 // c275f3
0x00000000000501e0 : ret 0xf40 // c2400f
0x0000000000037a2f : ret 0xf41 // c2410f
0x00000000000cbbe1 : ret 0xf44 // c2440f
0x0000000000082bf9 : ret 0xf475 // c275f4
0x0000000000023aff : ret 0xf48 // c2480f
0x000000000001ffdf : ret 0xf4c // c24c0f
0x000000000015e340 : ret 0xf536 // c236f5
0x00000000000c3c72 : ret 0xf5bc // c2bcf5
0x0000000000056ac0 : ret 0xf601 // c201f6
0x00000000000802a2 : ret 0xf631 // c231f6
0x000000000004d577 : ret 0xf640 // c240f6
0x000000000007ebd9 : ret 0xf66 // c2660f
0x0000000000025a5a : ret 0xf685 // c285f6
0x000000000004163e : ret 0xf741 // c241f7
0x000000000003050a : ret 0xf748 // c248f7
0x0000000000042578 : ret 0xf749 // c249f7
0x000000000008e46b : ret 0xf76 // c2760f
0x00000000000f0672 : ret 0xf789 // c289f7
0x00000000000a714a : ret 0xf793 // c293f7
0x00000000000f4208 : ret 0xf7e // c27e0f
0x00000000000c5ef7 : ret 0xf80 // c2800f
0x0000000000025053 : ret 0xf800 // c200f8
0x00000000000e354a : ret 0xf835 // c235f8
0x0000000000158090 : ret 0xf869 // c269f8
0x000000000009ba58 : ret 0xf883 // c283f8
0x0000000000075fb3 : ret 0xf8b // c28b0f
0x00000000000e351a : ret 0xf8b9 // c2b9f8
0x0000000000106f70 : ret 0xf980 // c280f9
0x00000000000552c3 : ret 0xf983 // c283f9
0x00000000000afa60 : ret 0xfa29 // c229fa
0x000000000003941e : ret 0xfa81 // c281fa
0x0000000000069236 : ret 0xfa83 // c283fa
0x00000000000aeb12 : ret 0xfae9 // c2e9fa
0x00000000000d128a : ret 0xfaf3 // c2f3fa
0x000000000006fbba : ret 0xfafc // c2fcfa
0x0000000000107d6a : ret 0xfb11 // c211fb
0x00000000000626ba : ret 0xfbd1 // c2d1fb
0x00000000000c5dca : ret 0xfbe0 // c2e0fb
0x000000000011e9da : ret 0xfbe5 // c2e5fb
0x000000000007f9b9 : ret 0xfc00 // c200fc
0x00000000000e3a8f : ret 0xfc07 // c207fc
0x00000000000826ea : ret 0xfc3 // c2c30f
0x000000000016a954 : ret 0xfc89 // c289fc
0x000000000016a754 : ret 0xfc93 // c293fc
0x000000000016ae5c : ret 0xfcae // c2aefc
0x000000000016ac4c : ret 0xfcba // c2bafc
0x00000000000b083a : ret 0xfd3a // c23afd
0x0000000000054b0a : ret 0xfd73 // c273fd
0x00000000000732b7 : ret 0xfd81 // c281fd
0x0000000000098de8 : ret 0xfd83 // c283fd
0x000000000007f879 : ret 0xfe00 // c200fe
0x00000000000552e3 : ret 0xfe83 // c283fe
0x00000000000d48b4 : ret 0xfe9 // c2e90f
0x0000000000032a4d : ret 0xfeb8 // c2b8fe
0x000000000010c58c : ret 0xfee8 // c2e8fe
0x000000000007f739 : ret 0xff00 // c200ff
0x000000000003ee35 : ret 0xff2 // c2f20f
0x00000000000a4ed8 : ret 0xff25 // c225ff
0x000000000008f63a : ret 0xff3 // c2f30f
0x000000000007e1f5 : ret 0xff31 // c231ff
0x000000000007e834 : ret 0xff48 // c248ff
0x00000000000cca2a : ret 0xff68 // c268ff
0x000000000007f5f9 : ret 0xff80 // c280ff
0x000000000010609d : ret 0xff81 // c281ff
0x000000000005a9b2 : ret 0xffa9 // c2a9ff
0x000000000008910a : ret 0xffad // c2adff
0x0000000000061caa : ret 0xffb6 // c2b6ff
0x000000000006d21c : ret 0xffb8 // c2b8ff
0x000000000003c759 : ret 0xffbf // c2bfff
0x000000000007f4b9 : ret 0xffc0 // c2c0ff
0x0000000000079cb9 : ret 0xffdf // c2dfff
0x0000000000062a6b : ret 0xffe0 // c2e0ff
0x00000000000d7a4a : ret 0xffe7 // c2e7ff
0x000000000004679c : ret 0xffea // c2eaff
0x00000000000433ca : ret 0xffed // c2edff
0x0000000000036f92 : ret 0xffef // c2efff
0x000000000007f239 : ret 0xfff0 // c2f0ff
0x000000000002f671 : ret 0xfff1 // c2f1ff
0x00000000000f368e : ret 0xfff2 // c2f2ff
0x00000000000e36dd : ret 0xfff3 // c2f3ff
0x000000000004ad2d : ret 0xfff5 // c2f5ff
0x00000000000312ed : ret 0xfff6 // c2f6ff
0x00000000000f38cc : ret 0xfff7 // c2f7ff
0x000000000007f0f9 : ret 0xfff8 // c2f8ff
0x0000000000077fc3 : ret 0xfff9 // c2f9ff
0x0000000000030f9a : ret 0xfffa // c2faff
0x0000000000045059 : ret 0xfffb // c2fbff
0x000000000003121e : ret 0xfffc // c2fcff
0x00000000000308e2 : ret 0xfffd // c2fdff
0x00000000000269e5 : ret 0xfffe // c2feff
0x000000000002bb95 : ret 0xffff // c2ffff
0x0000000000026215 : ret 1 // c20100
0x0000000000004ab9 : ret 2 // c20200
0x00000000000011c8 : ret 3 // c20300
0x0000000000007600 : ret 4 // c20400
0x000000000004007a : ret 5 // c20500
0x0000000000008581 : ret 6 // c20600
0x00000000000018c4 : ret 7 // c20700
0x000000000005ff0d : ret 8 // c20800
0x000000000002befa : ret 9 // c20900
0x0000000000000766 : retf // cb
0x000000000002f769 : retf -0x10 // caf0ff
0x000000000006bfa6 : retf -0x108b // ca75ef
0x00000000000a57af : retf -0x118b // ca75ee
0x000000000011999d : retf -0x1218 // cae8ed
0x000000000014996a : retf -0x12a1 // ca5fed
0x0000000000032acb : retf -0x12d // cad3fe
0x0000000000108b12 : retf -0x137 // cac9fe
0x00000000000a57f9 : retf -0x138e // ca72ec
0x00000000000568de : retf -0x14 // caecff
0x000000000004e8cc : retf -0x1401 // caffeb
0x000000000015ade1 : retf -0x1441 // cabfeb
0x00000000001585ed : retf -0x147d // ca83eb
0x00000000000c60c2 : retf -0x1481 // ca7feb
0x000000000003160e : retf -0x14f5 // ca0beb
0x00000000000313f6 : retf -0x14f9 // ca07eb
0x000000000003140b : retf -0x14fd // ca03eb
0x000000000016b241 : retf -0x15 // caebff
0x000000000007ed91 : retf -0x152d // cad3ea
0x00000000000f63d2 : retf -0x154 // caacfe
0x000000000011f153 : retf -0x1540 // cac0ea
0x000000000015a4cc : retf -0x156f // ca91ea
0x0000000000037eab : retf -0x158b // ca75ea
0x000000000000354c : retf -0x1612 // caeee9
0x00000000000e92a2 : retf -0x1648 // cab8e9
0x00000000000f7dec : retf -0x168b // ca75e9
0x0000000000031605 : retf -0x16f3 // ca0de9
0x0000000000031544 : retf -0x16f8 // ca08e9
0x0000000000031420 : retf -0x16fb // ca05e9
0x00000000000e92db : retf -0x1748 // cab8e8
0x000000000004ba5d : retf -0x1781 // ca7fe8
0x00000000000832d5 : retf -0x178b // ca75e8
0x0000000000089a4b : retf -0x1817 // cae9e7
0x0000000000158e86 : retf -0x18d2 // ca2ee7
0x00000000000f5c86 : retf -0x1948 // cab8e6
0x0000000000045b97 : retf -0x1989 // ca77e6
0x00000000000ac5d7 : retf -0x198b // ca75e6
0x0000000000039a0f : retf -0x1b // cae5ff
0x000000000015951c : retf -0x1b6a // ca96e4
0x00000000000843fc : retf -0x1b8b // ca75e4
0x0000000000026aa4 : retf -0x1c7d // ca83e3
0x00000000000664c1 : retf -0x1d01 // caffe2
0x00000000000260a8 : retf -0x1d7d // ca83e2
0x000000000010e202 : retf -0x1d7f // ca81e2
0x00000000000c4c82 : retf -0x1e7d // ca83e1
0x0000000000129523 : retf -0x1e8b // ca75e1
0x0000000000158f3e : retf -0x1eae // ca52e1
0x0000000000032c47 : retf -0x1f3 // ca0dfe
0x00000000000251dd : retf -0x1f7d // ca83e0
0x0000000000159493 : retf -0x2081 // ca7fdf
0x000000000005f125 : retf -0x2177 // ca89de
0x000000000015ae63 : retf -0x21b1 // ca4fde
0x00000000000ea612 : retf -0x2348 // cab8dc
0x000000000008d868 : retf -0x238e // ca72dc
0x0000000000079a36 : retf -0x268a // ca76d9
0x00000000001474e6 : retf -0x268b // ca75d9
0x00000000000e4802 : retf -0x2748 // cab8d8
0x0000000000110e42 : retf -0x275 // ca8bfd
0x000000000009c1cd : retf -0x27c7 // ca39d8
0x000000000005faa2 : retf -0x28 // cad8ff
0x000000000010c6fe : retf -0x2877 // ca89d7
0x000000000008d249 : retf -0x288e // ca72d7
0x00000000000aec32 : retf -0x2aa // ca56fd
0x0000000000110aa9 : retf -0x2aff // ca01d5
0x00000000000cfec7 : retf -0x2b1 // ca4ffd
0x00000000000c7f83 : retf -0x2c17 // cae9d3
0x000000000003955a : retf -0x2cb8 // ca48d3
0x00000000000c1564 : retf -0x2cc7 // ca39d3
0x000000000006214a : retf -0x2d // cad3ff
0x000000000002e717 : retf -0x2d77 // ca89d2
0x0000000000036465 : retf -0x2d7b // ca85d2
0x000000000008e723 : retf -0x2dcf // ca31d2
0x00000000001591c6 : retf -0x2e35 // cacbd1
0x000000000003224e : retf -0x2e77 // ca89d1
0x0000000000003d64 : retf -0x2f76 // ca8ad0
0x0000000000002cbe : retf -0x2fb1 // ca4fd0
0x00000000000450ba : retf -0x2fc7 // ca39d0
0x00000000000b0b6a : retf -0x3015 // caebcf
0x000000000004a25c : retf -0x30c7 // ca39cf
0x000000000006c4dc : retf -0x3118 // cae8ce
0x000000000004d140 : retf -0x3177 // ca89ce
0x00000000001570aa : retf -0x3335 // cacbcc
0x00000000000c4ec2 : retf -0x34 // caccff
0x000000000016ad38 : retf -0x344 // cabcfc
0x000000000016af2c : retf -0x34c // cab4fc
0x000000000016af34 : retf -0x34d // cab3fc
0x000000000016af3c : retf -0x34e // cab2fc
0x000000000016af44 : retf -0x34f // cab1fc
0x000000000016af4c : retf -0x350 // cab0fc
0x0000000000144f84 : retf -0x354e // cab2ca
0x00000000000f8a12 : retf -0x36 // cacaff
0x00000000000e50d1 : retf -0x3627 // cad9c9
0x000000000016a840 : retf -0x36b // ca95fc
0x0000000000079d92 : retf -0x37 // cac9ff
0x0000000000060803 : retf -0x3777 // ca89c8
0x000000000011bf42 : retf -0x37a // ca86fc
0x000000000011191e : retf -0x37f1 // ca0fc8
0x000000000001fea7 : retf -0x3801 // caffc7
0x00000000000e4d83 : retf -0x3c7d // ca83c3
0x00000000000e0774 : retf -0x3d09 // caf7c2
0x000000000007da99 : retf -0x3d15 // caebc2
0x000000000011ebea : retf -0x3d7d // ca83c2
0x00000000000ae2d8 : retf -0x3e0a // caf6c1
0x00000000000e7462 : retf -0x3e48 // cab8c1
0x00000000000824be : retf -0x3eb7 // ca49c1
0x00000000000322db : retf -0x3eb8 // ca48c1
0x000000000015a3dd : retf -0x3f02 // cafec0
0x00000000000e7582 : retf -0x3f48 // cab8c0
0x00000000000e03f8 : retf -0x3f7b // ca85c0
0x000000000008cb0a : retf -0x3f7d // ca83c0
0x000000000007328b : retf -0x3fcf // ca31c0
0x00000000000e7522 : retf -0x4048 // cab8bf
0x000000000015a75d : retf -0x40b5 // ca4bbf
0x0000000000003a6e : retf -0x40eb // ca15bf
0x00000000000e74f2 : retf -0x4148 // cab8be
0x000000000006d24a : retf -0x418b // ca75be
0x000000000011d662 : retf -0x41a // cae6fb
0x0000000000001f59 : retf -0x41cb // ca35be
0x00000000000e7612 : retf -0x4248 // cab8bd
0x00000000000e7672 : retf -0x4348 // cab8bc
0x000000000015a713 : retf -0x4466 // ca9abb
0x000000000000276a : retf -0x4567 // ca99ba
0x00000000000615dc : retf -0x46 // cabaff
0x00000000000892af : retf -0x46bf // ca41b9
0x000000000006c345 : retf -0x48 // cab8ff
0x000000000011c482 : retf -0x4948 // cab8b6
0x0000000000083c12 : retf -0x49f1 // ca0fb6
0x000000000011c432 : retf -0x4a48 // cab8b5
0x0000000000159409 : retf -0x4ae6 // ca1ab5
0x00000000000e95a2 : retf -0x4c48 // cab8b3
0x00000000000e9572 : retf -0x4d48 // cab8b2
0x0000000000058619 : retf -0x4e15 // caebb1
0x00000000000e9362 : retf -0x5048 // cab8af
0x0000000000070bf7 : retf -0x513 // caedfa
0x00000000000038ac : retf -0x513c // cac4ae
0x000000000015ac0e : retf -0x51ce // ca32ae
0x00000000000d2153 : retf -0x52d // cad3fa
0x00000000000365eb : retf -0x53f // cac1fa
0x000000000008c9aa : retf -0x5417 // cae9ab
0x000000000015a6bc : retf -0x54f3 // ca0dab
0x00000000000f3796 : retf -0x5780 // ca80a8
0x000000000008dee4 : retf -0x578d // ca73a8
0x000000000011eb56 : retf -0x57d // ca83fa
0x000000000010c708 : retf -0x57f // ca81fa
0x0000000000031180 : retf -0x580 // ca80fa
0x00000000000e9482 : retf -0x5a48 // cab8a5
0x000000000009d8c2 : retf -0x5b0 // ca50fa
0x00000000000033a5 : retf -0x5c0a // caf6a3
0x00000000000cfa32 : retf -0x5d // caa3ff
0x000000000015a5eb : retf -0x5d02 // cafea2
0x0000000000158565 : retf -0x5e15 // caeba1
0x000000000007cc8c : retf -0x5e8b // ca75a1
0x000000000015b005 : retf -0x5fe0 // ca20a0
0x00000000000e9542 : retf -0x6248 // cab89d
0x000000000015a6fa : retf -0x6283 // ca7d9d
0x00000000000635a2 : retf -0x63 // ca9dff
0x00000000001260cf : retf -0x63b // cac5f9
0x00000000000326b5 : retf -0x63f // cac1f9
0x00000000000f00ef : retf -0x6418 // cae89b
0x00000000000e8aa2 : retf -0x64d // cab3f9
0x000000000015a38b : retf -0x6620 // cae099
0x00000000000a6617 : retf -0x668b // ca7599
0x00000000000d7d35 : retf -0x680 // ca80f9
0x00000000000a3424 : retf -0x68c3 // ca3d97
0x00000000000efff5 : retf -0x6a18 // cae895
0x0000000000001e5c : retf -0x6a7e // ca8295
0x00000000000399a7 : retf -0x6af1 // ca0f95
0x00000000000637f2 : retf -0x6b // ca95ff
0x0000000000159fee : retf -0x6c5e // caa293
0x0000000000001be0 : retf -0x6c6a // ca9693
0x0000000000001d41 : retf -0x6dda // ca2692
0x000000000010efd6 : retf -0x6df1 // ca0f92
0x0000000000125edc : retf -0x6f8b // ca7590
0x000000000003301d : retf -0x6f9a // ca6690
0x0000000000125e21 : retf -0x70f1 // ca0f8f
0x000000000008bbab : retf -0x717 // cae9f8
0x00000000000251cf : retf -0x71f1 // ca0f8e
0x000000000008dd4b : retf -0x7217 // cae98d
0x0000000000118dd7 : retf -0x72b3 // ca4d8d
0x000000000006c112 : retf -0x72b4 // ca4c8d
0x0000000000121024 : retf -0x72b6 // ca4a8d
0x000000000004b8ea : retf -0x72b7 // ca498d
0x0000000000032ec8 : retf -0x72b8 // ca488d
0x00000000000a8c57 : retf -0x72bf // ca418d
0x00000000000c2215 : retf -0x72f1 // ca0f8d
0x000000000010a828 : retf -0x73f // cac1f8
0x000000000012e3c9 : retf -0x74b4 // ca4c8b
0x0000000000034b2d : retf -0x74b7 // ca498b
0x0000000000037d28 : retf -0x74b8 // ca488b
0x00000000000bebd2 : retf -0x74bd // ca438b
0x000000000002301a : retf -0x74bf // ca418b
0x00000000000ec18a : retf -0x74c0 // ca408b
0x000000000011f7c5 : retf -0x74f8 // ca088b
0x0000000000036606 : retf -0x7573 // ca8d8a
0x0000000000002460 : retf -0x75c1 // ca3f8a
0x00000000000dac1e : retf -0x7601 // caff89
0x00000000000c789c : retf -0x7615 // caeb89
0x0000000000026df9 : retf -0x769a // ca6689
0x00000000000e445b : retf -0x76b3 // ca4d89
0x000000000001fae5 : retf -0x76b4 // ca4c89
0x00000000000723e9 : retf -0x76b7 // ca4989
0x000000000002d749 : retf -0x76b8 // ca4889
0x0000000000025cd7 : retf -0x76bb // ca4589
0x000000000009ffb3 : retf -0x76bc // ca4489
0x0000000000036611 : retf -0x76bd // ca4389
0x0000000000024224 : retf -0x76bf // ca4189
0x000000000006ddff : retf -0x76e0 // ca2089
0x000000000007c988 : retf -0x76fe // ca0289
0x00000000000c35b3 : retf -0x77bf // ca4188
0x0000000000040359 : retf -0x77c0 // ca4088
0x00000000000c1b75 : retf -0x77fc // ca0488
0x00000000000cba16 : retf -0x7817 // cae987
0x0000000000003517 : retf -0x786e // ca9287
0x000000000006e320 : retf -0x78f1 // ca0f87
0x000000000005b1c3 : retf -0x79f1 // ca0f86
0x0000000000041711 : retf -0x7ab8 // ca4885
0x000000000001feda : retf -0x7abb // ca4585
0x000000000002c4db : retf -0x7af1 // ca0f85
0x0000000000020d9b : retf -0x7af8 // ca0885
0x00000000000749f1 : retf -0x7aff // ca0185
0x00000000000c9f5a : retf -0x7b3a // cac684
0x0000000000159690 : retf -0x7b7f // ca8184
0x0000000000031f06 : retf -0x7bf1 // ca0f84
0x000000000001ff5f : retf -0x7c01 // caff83
0x00000000000ffcb9 : retf -0x7c17 // cae983
0x0000000000091ba5 : retf -0x7cb7 // ca4983
0x000000000002125b : retf -0x7cb8 // ca4883
0x000000000001ff5c : retf -0x7cbf // ca4183
0x000000000003e1ef : retf -0x7cf1 // ca0f83
0x000000000002ace1 : retf -0x7df1 // ca0f82
0x000000000008ac09 : retf -0x7e18 // cae881
0x000000000000238f : retf -0x7e40 // cac081
0x00000000000ab5a9 : retf -0x7e9a // ca6681
0x00000000000fef82 : retf -0x7ea // ca16f8
0x0000000000132daa : retf -0x7eb8 // ca4881
0x000000000010e1af : retf -0x7ebf // ca4181
0x0000000000125dbc : retf -0x7f8b // ca7580
0x000000000017a0a2 : retf -0x7ff2 // ca0e80
0x00000000000007c7 : retf -0x7ffd // ca0380
0x00000000000c9c62 : retf -0x88 // ca78ff
0x000000000003925f : retf -0x8b8 // ca48f7
0x00000000000e6332 : retf -0x973 // ca8df6
0x00000000000ff1c2 : retf -0x98a // ca76f6
0x000000000011a382 : retf -0x99e // ca62f6
0x00000000000f1f17 : retf -0x9bf // ca41f6
0x00000000000459f5 : retf -0xa // caf6ff
0x00000000000d16f2 : retf -0xa4f // cab1f5
0x00000000000ca762 : retf -0xaaf // ca51f5
